"Colony.no.","Raw_file_name","Date_footage","Timepoint","Your_initials","Video_time_stamp","Event","Activity","Pollen_foraging","Standardized_time","WGT","treatment","Obs_Duration","Pollen_foraging_binary","weight","enter_exit_binary","DateTime","RECORD","BattV_Avg","PTemp_C_Avg (Deg C) [Avg]","Air_Temp_Avg","RH (%) [Smp]","SlrW_Avg (W/m^2) [Avg]","SlrMJ_Tot (MJ/m^2) [Tot]","Grass_Temp_Avg (Deg C) [Avg]","Soil_Temp_2in_Avg (Deg C) [Avg]","Soil_Temp_4in_Avg (Deg C) [Avg]","WindDir (Degrees) [Smp]","WS_kph_ (kilometers/hour) [Avg]","Rain_mm_Tot (mm) [Tot]","...15","week"
4,"MOV10001.avi",2024-05-20,"timepoint_1","LHT",1899-12-31 16:48:52,"exit",0,"NA",484,2,"Control",3600,NA,1,0,2024-05-20 16:48:52,129695,13.4,26.62,19.74,42.87,719,2.588,21.1,19.34,17.05,341.3,7.567,0,NA,1
4,"MOV10001.avi",2024-05-20,"timepoint_1","LHT",1899-12-31 16:48:53,"exit",0,"NA",485,2,"Control",3600,NA,1,0,2024-05-20 16:48:53,129695,13.4,26.62,19.74,42.87,719,2.588,21.1,19.34,17.05,341.3,7.567,0,NA,1
4,"MOV10001.avi",2024-05-20,"timepoint_1","LHT",1899-12-31 16:49:03,"entrance_pollen",1,"yes",495,2,"Control",3600,1,1,1,2024-05-20 16:49:03,129695,13.4,26.62,19.74,42.87,719,2.588,21.1,19.34,17.05,341.3,7.567,0,NA,1
4,"MOV10001.avi",2024-05-20,"timepoint_1","LHT",1899-12-31 16:49:14,"entrance_pollen",1,"yes",506,2,"Control",3600,1,1,1,2024-05-20 16:49:14,129695,13.4,26.62,19.74,42.87,719,2.588,21.1,19.34,17.05,341.3,7.567,0,NA,1
4,"MOV10002.avi",2024-05-20,"timepoint_1","LHT",1899-12-31 16:50:49,"exit",0,"NA",601,2,"Control",3600,NA,1,0,2024-05-20 16:50:49,129695,13.4,26.62,19.74,42.87,719,2.588,21.1,19.34,17.05,341.3,7.567,0,NA,1
4,"MOV10002.avi",2024-05-20,"timepoint_1","LHT",1899-12-31 16:50:54,"entrance_pollen",1,"yes",606,2,"Control",3600,1,1,1,2024-05-20 16:50:54,129695,13.4,26.62,19.74,42.87,719,2.588,21.1,19.34,17.05,341.3,7.567,0,NA,1
4,"MOV10002.avi",2024-05-20,"timepoint_1","LHT",1899-12-31 16:51:03,"exit",0,"NA",615,2,"Control",3600,NA,1,0,2024-05-20 16:51:03,129695,13.4,26.62,19.74,42.87,719,2.588,21.1,19.34,17.05,341.3,7.567,0,NA,1
4,"MOV10002.avi",2024-05-20,"timepoint_1","LHT",1899-12-31 16:51:41,"exit",0,"NA",653,2,"Control",3600,NA,1,0,2024-05-20 16:51:41,129695,13.4,26.62,19.74,42.87,719,2.588,21.1,19.34,17.05,341.3,7.567,0,NA,1
4,"MOV10002.avi",2024-05-20,"timepoint_1","LHT",1899-12-31 16:51:41,"exit",0,"NA",653,2,"Control",3600,NA,1,0,2024-05-20 16:51:41,129695,13.4,26.62,19.74,42.87,719,2.588,21.1,19.34,17.05,341.3,7.567,0,NA,1
4,"MOV10002.avi",2024-05-20,"timepoint_1","LHT",1899-12-31 16:51:42,"exit",0,"NA",654,2,"Control",3600,NA,1,0,2024-05-20 16:51:42,129695,13.4,26.62,19.74,42.87,719,2.588,21.1,19.34,17.05,341.3,7.567,0,NA,1
4,"MOV10002.avi",2024-05-20,"timepoint_1","LHT",1899-12-31 16:51:50,"entrance_pollen",1,"yes",662,2,"Control",3600,1,1,1,2024-05-20 16:51:50,129695,13.4,26.62,19.74,42.87,719,2.588,21.1,19.34,17.05,341.3,7.567,0,NA,1
4,"MOV10002.avi",2024-05-20,"timepoint_1","LHT",1899-12-31 16:53:08,"entrance_pollen",1,"yes",740,2,"Control",3600,1,1,1,2024-05-20 16:53:08,129695,13.4,26.62,19.74,42.87,719,2.588,21.1,19.34,17.05,341.3,7.567,0,NA,1
4,"MOV10002.avi",2024-05-20,"timepoint_1","LHT",1899-12-31 16:53:09,"entrance_pollen",1,"yes",741,2,"Control",3600,1,1,1,2024-05-20 16:53:09,129695,13.4,26.62,19.74,42.87,719,2.588,21.1,19.34,17.05,341.3,7.567,0,NA,1
4,"MOV10002.avi",2024-05-20,"timepoint_1","LHT",1899-12-31 16:53:13,"entrance_pollen",1,"yes",745,2,"Control",3600,1,1,1,2024-05-20 16:53:13,129695,13.4,26.62,19.74,42.87,719,2.588,21.1,19.34,17.05,341.3,7.567,0,NA,1
4,"MOV10002.avi",2024-05-20,"timepoint_1","LHT",1899-12-31 16:53:15,"exit",0,"NA",747,2,"Control",3600,NA,1,0,2024-05-20 16:53:15,129695,13.4,26.62,19.74,42.87,719,2.588,21.1,19.34,17.05,341.3,7.567,0,NA,1
4,"MOV10002.avi",2024-05-20,"timepoint_1","LHT",1899-12-31 16:53:32,"exit",0,"NA",764,2,"Control",3600,NA,1,0,2024-05-20 16:53:32,129695,13.4,26.62,19.74,42.87,719,2.588,21.1,19.34,17.05,341.3,7.567,0,NA,1
4,"MOV10002.avi",2024-05-20,"timepoint_1","LHT",1899-12-31 16:53:48,"entrance_pollen",1,"yes",780,2,"Control",3600,1,1,1,2024-05-20 16:53:48,129695,13.4,26.62,19.74,42.87,719,2.588,21.1,19.34,17.05,341.3,7.567,0,NA,1
4,"MOV10002.avi",2024-05-20,"timepoint_1","LHT",1899-12-31 16:54:03,"exit",0,"NA",795,2,"Control",3600,NA,1,0,2024-05-20 16:54:03,129695,13.4,26.62,19.74,42.87,719,2.588,21.1,19.34,17.05,341.3,7.567,0,NA,1
4,"MOV10002.avi",2024-05-20,"timepoint_1","LHT",1899-12-31 16:54:48,"exit",0,"NA",840,2,"Control",3600,NA,1,0,2024-05-20 16:54:48,129695,13.4,26.62,19.74,42.87,719,2.588,21.1,19.34,17.05,341.3,7.567,0,NA,1
4,"MOV10002.avi",2024-05-20,"timepoint_1","LHT",1899-12-31 16:55:07,"entrance_none",1,"no",859,2,"Control",3600,0,1,1,2024-05-20 16:55:07,129695,13.4,26.62,19.74,42.87,719,2.588,21.1,19.34,17.05,341.3,7.567,0,NA,1
4,"MOV10002.avi",2024-05-20,"timepoint_1","LHT",1899-12-31 16:55:19,"entrance_none",1,"no",871,2,"Control",3600,0,1,1,2024-05-20 16:55:19,129695,13.4,26.62,19.74,42.87,719,2.588,21.1,19.34,17.05,341.3,7.567,0,NA,1
4,"MOV10003.avi",2024-05-20,"timepoint_1","LHT",1899-12-31 16:56:22,"entrance_pollen",1,"yes",934,2,"Control",3600,1,1,1,2024-05-20 16:56:22,129695,13.4,26.62,19.74,42.87,719,2.588,21.1,19.34,17.05,341.3,7.567,0,NA,1
4,"MOV10003.avi",2024-05-20,"timepoint_1","LHT",1899-12-31 16:57:25,"entrance_pollen",1,"yes",997,2,"Control",3600,1,1,1,2024-05-20 16:57:25,129695,13.4,26.62,19.74,42.87,719,2.588,21.1,19.34,17.05,341.3,7.567,0,NA,1
4,"MOV10003.avi",2024-05-20,"timepoint_1","LHT",1899-12-31 16:58:12,"exit",0,"NA",1044,2,"Control",3600,NA,1,0,2024-05-20 16:58:12,129695,13.4,26.62,19.74,42.87,719,2.588,21.1,19.34,17.05,341.3,7.567,0,NA,1
4,"MOV10003.avi",2024-05-20,"timepoint_1","LHT",1899-12-31 16:58:26,"exit",0,"NA",1058,2,"Control",3600,NA,1,0,2024-05-20 16:58:26,129695,13.4,26.62,19.74,42.87,719,2.588,21.1,19.34,17.05,341.3,7.567,0,NA,1
4,"MOV10003.avi",2024-05-20,"timepoint_1","LHT",1899-12-31 16:59:06,"exit",0,"NA",1098,2,"Control",3600,NA,1,0,2024-05-20 16:59:06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
4,"MOV10003.avi",2024-05-20,"timepoint_1","LHT",1899-12-31 16:59:16,"entrance_pollen",1,"yes",1108,2,"Control",3600,1,1,1,2024-05-20 16:59:16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
4,"MOV10003.avi",2024-05-20,"timepoint_1","LHT",1899-12-31 16:59:27,"entrance_none",1,"no",1119,2,"Control",3600,0,1,1,2024-05-20 16:59:27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
4,"MOV10003.avi",2024-05-20,"timepoint_1","LHT",1899-12-31 16:59:48,"entrance_pollen",1,"yes",1140,2,"Control",3600,1,1,1,2024-05-20 16:59:48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
4,"MOV10004.avi",2024-05-20,"timepoint_1","LHT",1899-12-31 17:00:43,"exit",0,"NA",1195,2,"Control",3600,NA,1,0,2024-05-20 17:00:43,129696,13.38,27.78,20.39,49.31,593.6,2.137,20.53,19.4,17.17,10.65,6.636,0,NA,1
4,"MOV10004.avi",2024-05-20,"timepoint_1","LHT",1899-12-31 17:00:53,"exit",0,"NA",1205,2,"Control",3600,NA,1,0,2024-05-20 17:00:53,129696,13.38,27.78,20.39,49.31,593.6,2.137,20.53,19.4,17.17,10.65,6.636,0,NA,1
4,"MOV10004.avi",2024-05-20,"timepoint_1","LHT",1899-12-31 17:01:00,"entrance_pollen",1,"yes",1212,2,"Control",3600,1,1,1,2024-05-20 17:01:00,129696,13.38,27.78,20.39,49.31,593.6,2.137,20.53,19.4,17.17,10.65,6.636,0,NA,1
4,"MOV10004.avi",2024-05-20,"timepoint_1","LHT",1899-12-31 17:01:06,"entrance_pollen",1,"yes",1218,2,"Control",3600,1,1,1,2024-05-20 17:01:06,129696,13.38,27.78,20.39,49.31,593.6,2.137,20.53,19.4,17.17,10.65,6.636,0,NA,1
4,"MOV10004.avi",2024-05-20,"timepoint_1","LHT",1899-12-31 17:01:08,"entrance_pollen",1,"yes",1220,2,"Control",3600,1,1,1,2024-05-20 17:01:08,129696,13.38,27.78,20.39,49.31,593.6,2.137,20.53,19.4,17.17,10.65,6.636,0,NA,1
4,"MOV10004.avi",2024-05-20,"timepoint_1","LHT",1899-12-31 17:01:10,"exit",0,"NA",1222,2,"Control",3600,NA,1,0,2024-05-20 17:01:10,129696,13.38,27.78,20.39,49.31,593.6,2.137,20.53,19.4,17.17,10.65,6.636,0,NA,1
4,"MOV10004.avi",2024-05-20,"timepoint_1","LHT",1899-12-31 17:01:53,"entrance_pollen",1,"yes",1265,2,"Control",3600,1,1,1,2024-05-20 17:01:53,129696,13.38,27.78,20.39,49.31,593.6,2.137,20.53,19.4,17.17,10.65,6.636,0,NA,1
4,"MOV10004.avi",2024-05-20,"timepoint_1","LHT",1899-12-31 17:02:06,"entrance_pollen",1,"yes",1278,2,"Control",3600,1,1,1,2024-05-20 17:02:06,129696,13.38,27.78,20.39,49.31,593.6,2.137,20.53,19.4,17.17,10.65,6.636,0,NA,1
4,"MOV10004.avi",2024-05-20,"timepoint_1","LHT",1899-12-31 17:02:09,"entrance_pollen",1,"yes",1281,2,"Control",3600,1,1,1,2024-05-20 17:02:09,129696,13.38,27.78,20.39,49.31,593.6,2.137,20.53,19.4,17.17,10.65,6.636,0,NA,1
4,"MOV10004.avi",2024-05-20,"timepoint_1","LHT",1899-12-31 17:02:43,"exit",0,"NA",1315,2,"Control",3600,NA,1,0,2024-05-20 17:02:43,129696,13.38,27.78,20.39,49.31,593.6,2.137,20.53,19.4,17.17,10.65,6.636,0,NA,1
4,"MOV10004.avi",2024-05-20,"timepoint_1","LHT",1899-12-31 17:03:27,"exit",0,"NA",1359,2,"Control",3600,NA,1,0,2024-05-20 17:03:27,129696,13.38,27.78,20.39,49.31,593.6,2.137,20.53,19.4,17.17,10.65,6.636,0,NA,1
4,"MOV10004.avi",2024-05-20,"timepoint_1","LHT",1899-12-31 17:03:29,"exit",0,"NA",1361,2,"Control",3600,NA,1,0,2024-05-20 17:03:29,129696,13.38,27.78,20.39,49.31,593.6,2.137,20.53,19.4,17.17,10.65,6.636,0,NA,1
4,"MOV10004.avi",2024-05-20,"timepoint_1","LHT",1899-12-31 17:04:17,"entrance_pollen",1,"yes",1409,2,"Control",3600,1,1,1,2024-05-20 17:04:17,129696,13.38,27.78,20.39,49.31,593.6,2.137,20.53,19.4,17.17,10.65,6.636,0,NA,1
4,"MOV10004.avi",2024-05-20,"timepoint_1","LHT",1899-12-31 17:04:34,"entrance_pollen",1,"yes",1426,2,"Control",3600,1,1,1,2024-05-20 17:04:34,129696,13.38,27.78,20.39,49.31,593.6,2.137,20.53,19.4,17.17,10.65,6.636,0,NA,1
4,"MOV10004.avi",2024-05-20,"timepoint_1","LHT",1899-12-31 17:04:42,"exit",0,"NA",1434,2,"Control",3600,NA,1,0,2024-05-20 17:04:42,129696,13.38,27.78,20.39,49.31,593.6,2.137,20.53,19.4,17.17,10.65,6.636,0,NA,1
4,"MOV10004.avi",2024-05-20,"timepoint_1","LHT",1899-12-31 17:04:48,"exit",0,"NA",1440,2,"Control",3600,NA,1,0,2024-05-20 17:04:48,129696,13.38,27.78,20.39,49.31,593.6,2.137,20.53,19.4,17.17,10.65,6.636,0,NA,1
4,"MOV10004.avi",2024-05-20,"timepoint_1","LHT",1899-12-31 17:04:49,"entrance_pollen",1,"yes",1441,2,"Control",3600,1,1,1,2024-05-20 17:04:49,129696,13.38,27.78,20.39,49.31,593.6,2.137,20.53,19.4,17.17,10.65,6.636,0,NA,1
4,"MOV10004.avi",2024-05-20,"timepoint_1","LHT",1899-12-31 17:04:54,"exit",0,"NA",1446,2,"Control",3600,NA,1,0,2024-05-20 17:04:54,129696,13.38,27.78,20.39,49.31,593.6,2.137,20.53,19.4,17.17,10.65,6.636,0,NA,1
4,"MOV10004.avi",2024-05-20,"timepoint_1","LHT",1899-12-31 17:05:15,"entrance_pollen",1,"yes",1467,2,"Control",3600,1,1,1,2024-05-20 17:05:15,129696,13.38,27.78,20.39,49.31,593.6,2.137,20.53,19.4,17.17,10.65,6.636,0,NA,1
4,"MOV10005.avi",2024-05-20,"timepoint_1","LHT",1899-12-31 17:05:47,"entrance_pollen",1,"yes",1499,2,"Control",3600,1,1,1,2024-05-20 17:05:47,129696,13.38,27.78,20.39,49.31,593.6,2.137,20.53,19.4,17.17,10.65,6.636,0,NA,1
4,"MOV10005.avi",2024-05-20,"timepoint_1","LHT",1899-12-31 17:06:32,"entrance_pollen",1,"yes",1544,2,"Control",3600,1,1,1,2024-05-20 17:06:32,129696,13.38,27.78,20.39,49.31,593.6,2.137,20.53,19.4,17.17,10.65,6.636,0,NA,1
4,"MOV10005.avi",2024-05-20,"timepoint_1","LHT",1899-12-31 17:06:38,"entrance_pollen",1,"yes",1550,2,"Control",3600,1,1,1,2024-05-20 17:06:38,129696,13.38,27.78,20.39,49.31,593.6,2.137,20.53,19.4,17.17,10.65,6.636,0,NA,1
4,"MOV10005.avi",2024-05-20,"timepoint_1","LHT",1899-12-31 17:07:22,"exit",0,"NA",1594,2,"Control",3600,NA,1,0,2024-05-20 17:07:22,129696,13.38,27.78,20.39,49.31,593.6,2.137,20.53,19.4,17.17,10.65,6.636,0,NA,1
4,"MOV10005.avi",2024-05-20,"timepoint_1","LHT",1899-12-31 17:07:31,"entrance_none",1,"no",1603,2,"Control",3600,0,1,1,2024-05-20 17:07:31,129696,13.38,27.78,20.39,49.31,593.6,2.137,20.53,19.4,17.17,10.65,6.636,0,NA,1
4,"MOV10005.avi",2024-05-20,"timepoint_1","LHT",1899-12-31 17:07:35,"entrance_pollen",1,"yes",1607,2,"Control",3600,1,1,1,2024-05-20 17:07:35,129696,13.38,27.78,20.39,49.31,593.6,2.137,20.53,19.4,17.17,10.65,6.636,0,NA,1
4,"MOV10005.avi",2024-05-20,"timepoint_1","LHT",1899-12-31 17:08:22,"entrance_pollen",1,"yes",1654,2,"Control",3600,1,1,1,2024-05-20 17:08:22,129696,13.38,27.78,20.39,49.31,593.6,2.137,20.53,19.4,17.17,10.65,6.636,0,NA,1
4,"MOV10005.avi",2024-05-20,"timepoint_1","LHT",1899-12-31 17:09:49,"entrance_pollen",1,"yes",1741,2,"Control",3600,1,1,1,2024-05-20 17:09:49,129696,13.38,27.78,20.39,49.31,593.6,2.137,20.53,19.4,17.17,10.65,6.636,0,NA,1
4,"MOV10005.avi",2024-05-20,"timepoint_1","LHT",1899-12-31 17:10:23,"exit",0,"NA",1775,2,"Control",3600,NA,1,0,2024-05-20 17:10:23,129696,13.38,27.78,20.39,49.31,593.6,2.137,20.53,19.4,17.17,10.65,6.636,0,NA,1
4,"MOV10006.avi",2024-05-20,"timepoint_1","LHT",1899-12-31 17:10:35,"entrance_pollen",1,"yes",1787,2,"Control",3600,1,1,1,2024-05-20 17:10:35,129696,13.38,27.78,20.39,49.31,593.6,2.137,20.53,19.4,17.17,10.65,6.636,0,NA,1
4,"MOV10006.avi",2024-05-20,"timepoint_1","LHT",1899-12-31 17:10:49,"exit",0,"NA",1801,2,"Control",3600,NA,1,0,2024-05-20 17:10:49,129696,13.38,27.78,20.39,49.31,593.6,2.137,20.53,19.4,17.17,10.65,6.636,0,NA,1
4,"MOV10006.avi",2024-05-20,"timepoint_1","LHT",1899-12-31 17:11:11,"exit",0,"NA",1823,2,"Control",3600,NA,1,0,2024-05-20 17:11:11,129696,13.38,27.78,20.39,49.31,593.6,2.137,20.53,19.4,17.17,10.65,6.636,0,NA,1
4,"MOV10006.avi",2024-05-20,"timepoint_1","LHT",1899-12-31 17:11:26,"entrance_pollen",1,"yes",1838,2,"Control",3600,1,1,1,2024-05-20 17:11:26,129696,13.38,27.78,20.39,49.31,593.6,2.137,20.53,19.4,17.17,10.65,6.636,0,NA,1
4,"MOV10006.avi",2024-05-20,"timepoint_1","LHT",1899-12-31 17:11:48,"entrance_pollen",1,"yes",1860,2,"Control",3600,1,1,1,2024-05-20 17:11:48,129696,13.38,27.78,20.39,49.31,593.6,2.137,20.53,19.4,17.17,10.65,6.636,0,NA,1
4,"MOV10006.avi",2024-05-20,"timepoint_1","LHT",1899-12-31 17:12:06,"entrance_pollen",1,"yes",1878,2,"Control",3600,1,1,1,2024-05-20 17:12:06,129696,13.38,27.78,20.39,49.31,593.6,2.137,20.53,19.4,17.17,10.65,6.636,0,NA,1
4,"MOV10006.avi",2024-05-20,"timepoint_1","LHT",1899-12-31 17:12:08,"exit",0,"NA",1880,2,"Control",3600,NA,1,0,2024-05-20 17:12:08,129696,13.38,27.78,20.39,49.31,593.6,2.137,20.53,19.4,17.17,10.65,6.636,0,NA,1
4,"MOV10006.avi",2024-05-20,"timepoint_1","LHT",1899-12-31 17:12:23,"exit",0,"NA",1895,2,"Control",3600,NA,1,0,2024-05-20 17:12:23,129696,13.38,27.78,20.39,49.31,593.6,2.137,20.53,19.4,17.17,10.65,6.636,0,NA,1
4,"MOV10006.avi",2024-05-20,"timepoint_1","LHT",1899-12-31 17:12:23,"exit",0,"NA",1895,2,"Control",3600,NA,1,0,2024-05-20 17:12:23,129696,13.38,27.78,20.39,49.31,593.6,2.137,20.53,19.4,17.17,10.65,6.636,0,NA,1
4,"MOV10006.avi",2024-05-20,"timepoint_1","LHT",1899-12-31 17:12:29,"entrance_pollen",1,"yes",1901,2,"Control",3600,1,1,1,2024-05-20 17:12:29,129696,13.38,27.78,20.39,49.31,593.6,2.137,20.53,19.4,17.17,10.65,6.636,0,NA,1
4,"MOV10006.avi",2024-05-20,"timepoint_1","LHT",1899-12-31 17:13:15,"exit",0,"NA",1947,2,"Control",3600,NA,1,0,2024-05-20 17:13:15,129696,13.38,27.78,20.39,49.31,593.6,2.137,20.53,19.4,17.17,10.65,6.636,0,NA,1
4,"MOV10006.avi",2024-05-20,"timepoint_1","LHT",1899-12-31 17:13:22,"entrance_none",1,"no",1954,2,"Control",3600,0,1,1,2024-05-20 17:13:22,129696,13.38,27.78,20.39,49.31,593.6,2.137,20.53,19.4,17.17,10.65,6.636,0,NA,1
4,"MOV10006.avi",2024-05-20,"timepoint_1","LHT",1899-12-31 17:13:22,"entrance_pollen",1,"yes",1954,2,"Control",3600,1,1,1,2024-05-20 17:13:22,129696,13.38,27.78,20.39,49.31,593.6,2.137,20.53,19.4,17.17,10.65,6.636,0,NA,1
4,"MOV10006.avi",2024-05-20,"timepoint_1","LHT",1899-12-31 17:14:04,"exit",0,"NA",1996,2,"Control",3600,NA,1,0,2024-05-20 17:14:04,129696,13.38,27.78,20.39,49.31,593.6,2.137,20.53,19.4,17.17,10.65,6.636,0,NA,1
4,"MOV10006.avi",2024-05-20,"timepoint_1","LHT",1899-12-31 17:14:07,"entrance_pollen",1,"yes",1999,2,"Control",3600,1,1,1,2024-05-20 17:14:07,129696,13.38,27.78,20.39,49.31,593.6,2.137,20.53,19.4,17.17,10.65,6.636,0,NA,1
4,"MOV10006.avi",2024-05-20,"timepoint_1","LHT",1899-12-31 17:14:08,"exit",0,"NA",2000,2,"Control",3600,NA,1,0,2024-05-20 17:14:08,129696,13.38,27.78,20.39,49.31,593.6,2.137,20.53,19.4,17.17,10.65,6.636,0,NA,1
4,"MOV10006.avi",2024-05-20,"timepoint_1","LHT",1899-12-31 17:14:15,"exit",0,"NA",2007,2,"Control",3600,NA,1,0,2024-05-20 17:14:15,129696,13.38,27.78,20.39,49.31,593.6,2.137,20.53,19.4,17.17,10.65,6.636,0,NA,1
4,"MOV10006.avi",2024-05-20,"timepoint_1","LHT",1899-12-31 17:14:52,"exit",0,"NA",2044,2,"Control",3600,NA,1,0,2024-05-20 17:14:52,129696,13.38,27.78,20.39,49.31,593.6,2.137,20.53,19.4,17.17,10.65,6.636,0,NA,1
4,"MOV10006.avi",2024-05-20,"timepoint_1","LHT",1899-12-31 17:14:55,"exit",0,"NA",2047,2,"Control",3600,NA,1,0,2024-05-20 17:14:55,129696,13.38,27.78,20.39,49.31,593.6,2.137,20.53,19.4,17.17,10.65,6.636,0,NA,1
4,"MOV10006.avi",2024-05-20,"timepoint_1","LHT",1899-12-31 17:15:08,"exit",0,"NA",2060,2,"Control",3600,NA,1,0,2024-05-20 17:15:08,129696,13.38,27.78,20.39,49.31,593.6,2.137,20.53,19.4,17.17,10.65,6.636,0,NA,1
4,"MOV10006.avi",2024-05-20,"timepoint_1","LHT",1899-12-31 17:15:13,"entrance_pollen",1,"yes",2065,2,"Control",3600,1,1,1,2024-05-20 17:15:13,129696,13.38,27.78,20.39,49.31,593.6,2.137,20.53,19.4,17.17,10.65,6.636,0,NA,1
4,"MOV10006.avi",2024-05-20,"timepoint_1","LHT",1899-12-31 17:15:18,"entrance_pollen",1,"yes",2070,2,"Control",3600,1,1,1,2024-05-20 17:15:18,129696,13.38,27.78,20.39,49.31,593.6,2.137,20.53,19.4,17.17,10.65,6.636,0,NA,1
4,"MOV10007.avi",2024-05-20,"timepoint_1","LHT",1899-12-31 17:17:07,"exit",0,"NA",2179,2,"Control",3600,NA,1,0,2024-05-20 17:17:07,129696,13.38,27.78,20.39,49.31,593.6,2.137,20.53,19.4,17.17,10.65,6.636,0,NA,1
4,"MOV10007.avi",2024-05-20,"timepoint_1","LHT",1899-12-31 17:17:52,"exit",0,"NA",2224,2,"Control",3600,NA,1,0,2024-05-20 17:17:52,129696,13.38,27.78,20.39,49.31,593.6,2.137,20.53,19.4,17.17,10.65,6.636,0,NA,1
4,"MOV10007.avi",2024-05-20,"timepoint_1","LHT",1899-12-31 17:18:27,"exit",0,"NA",2259,2,"Control",3600,NA,1,0,2024-05-20 17:18:27,129696,13.38,27.78,20.39,49.31,593.6,2.137,20.53,19.4,17.17,10.65,6.636,0,NA,1
4,"MOV10007.avi",2024-05-20,"timepoint_1","LHT",1899-12-31 17:18:57,"entrance_pollen",1,"yes",2289,2,"Control",3600,1,1,1,2024-05-20 17:18:57,129696,13.38,27.78,20.39,49.31,593.6,2.137,20.53,19.4,17.17,10.65,6.636,0,NA,1
4,"MOV10007.avi",2024-05-20,"timepoint_1","LHT",1899-12-31 17:19:00,"entrance_pollen",1,"yes",2292,2,"Control",3600,1,1,1,2024-05-20 17:19:00,129696,13.38,27.78,20.39,49.31,593.6,2.137,20.53,19.4,17.17,10.65,6.636,0,NA,1
4,"MOV10007.avi",2024-05-20,"timepoint_1","LHT",1899-12-31 17:20:03,"exit",0,"NA",2355,2,"Control",3600,NA,1,0,2024-05-20 17:20:03,129696,13.38,27.78,20.39,49.31,593.6,2.137,20.53,19.4,17.17,10.65,6.636,0,NA,1
4,"MOV10008.avi",2024-05-20,"timepoint_1","LHT",1899-12-31 17:20:48,"exit",0,"NA",2400,2,"Control",3600,NA,1,0,2024-05-20 17:20:48,129696,13.38,27.78,20.39,49.31,593.6,2.137,20.53,19.4,17.17,10.65,6.636,0,NA,1
4,"MOV10008.avi",2024-05-20,"timepoint_1","LHT",1899-12-31 17:21:02,"exit",0,"NA",2414,2,"Control",3600,NA,1,0,2024-05-20 17:21:02,129696,13.38,27.78,20.39,49.31,593.6,2.137,20.53,19.4,17.17,10.65,6.636,0,NA,1
4,"MOV10008.avi",2024-05-20,"timepoint_1","LHT",1899-12-31 17:21:17,"entrance_pollen",1,"yes",2429,2,"Control",3600,1,1,1,2024-05-20 17:21:17,129696,13.38,27.78,20.39,49.31,593.6,2.137,20.53,19.4,17.17,10.65,6.636,0,NA,1
4,"MOV10008.avi",2024-05-20,"timepoint_1","LHT",1899-12-31 17:22:23,"entrance_pollen",1,"yes",2495,2,"Control",3600,1,1,1,2024-05-20 17:22:23,129696,13.38,27.78,20.39,49.31,593.6,2.137,20.53,19.4,17.17,10.65,6.636,0,NA,1
4,"MOV10008.avi",2024-05-20,"timepoint_1","LHT",1899-12-31 17:23:02,"entrance_pollen",1,"yes",2534,2,"Control",3600,1,1,1,2024-05-20 17:23:02,129696,13.38,27.78,20.39,49.31,593.6,2.137,20.53,19.4,17.17,10.65,6.636,0,NA,1
4,"MOV10008.avi",2024-05-20,"timepoint_1","LHT",1899-12-31 17:23:34,"entrance_pollen",1,"yes",2566,2,"Control",3600,1,1,1,2024-05-20 17:23:34,129696,13.38,27.78,20.39,49.31,593.6,2.137,20.53,19.4,17.17,10.65,6.636,0,NA,1
4,"MOV10008.avi",2024-05-20,"timepoint_1","LHT",1899-12-31 17:23:43,"entrance_pollen",1,"yes",2575,2,"Control",3600,1,1,1,2024-05-20 17:23:43,129696,13.38,27.78,20.39,49.31,593.6,2.137,20.53,19.4,17.17,10.65,6.636,0,NA,1
4,"MOV10008.avi",2024-05-20,"timepoint_1","LHT",1899-12-31 17:23:52,"entrance_pollen",1,"yes",2584,2,"Control",3600,1,1,1,2024-05-20 17:23:52,129696,13.38,27.78,20.39,49.31,593.6,2.137,20.53,19.4,17.17,10.65,6.636,0,NA,1
4,"MOV10008.avi",2024-05-20,"timepoint_1","LHT",1899-12-31 17:23:54,"entrance_pollen",1,"yes",2586,2,"Control",3600,1,1,1,2024-05-20 17:23:54,129696,13.38,27.78,20.39,49.31,593.6,2.137,20.53,19.4,17.17,10.65,6.636,0,NA,1
4,"MOV10008.avi",2024-05-20,"timepoint_1","LHT",1899-12-31 17:24:42,"entrance_pollen",1,"yes",2634,2,"Control",3600,1,1,1,2024-05-20 17:24:42,129696,13.38,27.78,20.39,49.31,593.6,2.137,20.53,19.4,17.17,10.65,6.636,0,NA,1
4,"MOV10008.avi",2024-05-20,"timepoint_1","LHT",1899-12-31 17:24:55,"exit",0,"NA",2647,2,"Control",3600,NA,1,0,2024-05-20 17:24:55,129696,13.38,27.78,20.39,49.31,593.6,2.137,20.53,19.4,17.17,10.65,6.636,0,NA,1
