"Colony.no.","Raw_file_name","Date_footage","Timepoint","Your_initials","Video_time_stamp","Event","Activity","Pollen_foraging","Standardized_time","WGT","treatment","Obs_Duration","Pollen_foraging_binary","weight","enter_exit_binary","DateTime","RECORD","BattV_Avg","PTemp_C_Avg (Deg C) [Avg]","Air_Temp_Avg","RH (%) [Smp]","SlrW_Avg (W/m^2) [Avg]","SlrMJ_Tot (MJ/m^2) [Tot]","Grass_Temp_Avg (Deg C) [Avg]","Soil_Temp_2in_Avg (Deg C) [Avg]","Soil_Temp_4in_Avg (Deg C) [Avg]","WindDir (Degrees) [Smp]","WS_kph_ (kilometers/hour) [Avg]","Rain_mm_Tot (mm) [Tot]","...15","week"
5,"MOVI0004.avi",2024-06-10,"timepoint_4","LHT",1899-12-31 11:23:30,"entrance_pollen",1,"yes",1261,3,"Control",3600,1,1,1,2024-06-10 11:23:30,130194,13.69,13.91,11.11,71.28,336.6,1.212,15,14.73,14.14,15.56,11.85,0,NA,4
5,"MOVI0004.avi",2024-06-10,"timepoint_4","LHT",1899-12-31 11:23:40,"exit",0,"NA",1271,3,"Control",3600,NA,1,0,2024-06-10 11:23:40,130194,13.69,13.91,11.11,71.28,336.6,1.212,15,14.73,14.14,15.56,11.85,0,NA,4
5,"MOVI0004.avi",2024-06-10,"timepoint_4","LHT",1899-12-31 11:23:48,"entrance_pollen",1,"yes",1279,3,"Control",3600,1,1,1,2024-06-10 11:23:48,130194,13.69,13.91,11.11,71.28,336.6,1.212,15,14.73,14.14,15.56,11.85,0,NA,4
5,"MOVI0004.avi",2024-06-10,"timepoint_4","LHT",1899-12-31 11:24:02,"entrance_pollen",1,"yes",1293,3,"Control",3600,1,1,1,2024-06-10 11:24:02,130194,13.69,13.91,11.11,71.28,336.6,1.212,15,14.73,14.14,15.56,11.85,0,NA,4
5,"MOVI0004.avi",2024-06-10,"timepoint_4","LHT",1899-12-31 11:24:27,"entrance_pollen",1,"yes",1318,3,"Control",3600,1,1,1,2024-06-10 11:24:27,130194,13.69,13.91,11.11,71.28,336.6,1.212,15,14.73,14.14,15.56,11.85,0,NA,4
5,"MOVI0004.avi",2024-06-10,"timepoint_4","LHT",1899-12-31 11:24:52,"exit",0,"NA",1343,3,"Control",3600,NA,1,0,2024-06-10 11:24:52,130194,13.69,13.91,11.11,71.28,336.6,1.212,15,14.73,14.14,15.56,11.85,0,NA,4
5,"MOVI0004.avi",2024-06-10,"timepoint_4","LHT",1899-12-31 11:25:07,"exit",0,"NA",1358,3,"Control",3600,NA,1,0,2024-06-10 11:25:07,130194,13.69,13.91,11.11,71.28,336.6,1.212,15,14.73,14.14,15.56,11.85,0,NA,4
5,"MOVI0004.avi",2024-06-10,"timepoint_4","LHT",1899-12-31 11:25:22,"entrance_none",1,"no",1373,3,"Control",3600,0,1,1,2024-06-10 11:25:22,130194,13.69,13.91,11.11,71.28,336.6,1.212,15,14.73,14.14,15.56,11.85,0,NA,4
5,"MOVI0004.avi",2024-06-10,"timepoint_4","LHT",1899-12-31 11:26:24,"exit",0,"NA",1435,3,"Control",3600,NA,1,0,2024-06-10 11:26:24,130194,13.69,13.91,11.11,71.28,336.6,1.212,15,14.73,14.14,15.56,11.85,0,NA,4
5,"MOVI0004.avi",2024-06-10,"timepoint_4","LHT",1899-12-31 11:26:48,"entrance_none",1,"no",1459,3,"Control",3600,0,1,1,2024-06-10 11:26:48,130194,13.69,13.91,11.11,71.28,336.6,1.212,15,14.73,14.14,15.56,11.85,0,NA,4
5,"MOVI0005.avi",2024-06-10,"timepoint_4","LHT",1899-12-31 11:27:26,"entrance_pollen",1,"yes",1497,3,"Control",3600,1,1,1,2024-06-10 11:27:26,130194,13.69,13.91,11.11,71.28,336.6,1.212,15,14.73,14.14,15.56,11.85,0,NA,4
5,"MOVI0005.avi",2024-06-10,"timepoint_4","LHT",1899-12-31 11:27:39,"entrance_pollen",1,"yes",1510,3,"Control",3600,1,1,1,2024-06-10 11:27:39,130194,13.69,13.91,11.11,71.28,336.6,1.212,15,14.73,14.14,15.56,11.85,0,NA,4
5,"MOVI0005.avi",2024-06-10,"timepoint_4","LHT",1899-12-31 11:27:49,"exit",0,"NA",1520,3,"Control",3600,NA,1,0,2024-06-10 11:27:49,130194,13.69,13.91,11.11,71.28,336.6,1.212,15,14.73,14.14,15.56,11.85,0,NA,4
5,"MOVI0005.avi",2024-06-10,"timepoint_4","LHT",1899-12-31 11:27:52,"entrance_pollen",1,"yes",1523,3,"Control",3600,1,1,1,2024-06-10 11:27:52,130194,13.69,13.91,11.11,71.28,336.6,1.212,15,14.73,14.14,15.56,11.85,0,NA,4
5,"MOVI0005.avi",2024-06-10,"timepoint_4","LHT",1899-12-31 11:28:22,"exit",0,"NA",1553,3,"Control",3600,NA,1,0,2024-06-10 11:28:22,130194,13.69,13.91,11.11,71.28,336.6,1.212,15,14.73,14.14,15.56,11.85,0,NA,4
5,"MOVI0005.avi",2024-06-10,"timepoint_4","LHT",1899-12-31 11:28:40,"exit",0,"NA",1571,3,"Control",3600,NA,1,0,2024-06-10 11:28:40,130194,13.69,13.91,11.11,71.28,336.6,1.212,15,14.73,14.14,15.56,11.85,0,NA,4
5,"MOVI0005.avi",2024-06-10,"timepoint_4","LHT",1899-12-31 11:28:47,"exit",0,"NA",1578,3,"Control",3600,NA,1,0,2024-06-10 11:28:47,130194,13.69,13.91,11.11,71.28,336.6,1.212,15,14.73,14.14,15.56,11.85,0,NA,4
5,"MOVI0005.avi",2024-06-10,"timepoint_4","LHT",1899-12-31 11:29:03,"entrance_pollen",1,"yes",1594,3,"Control",3600,1,1,1,2024-06-10 11:29:03,130194,13.69,13.91,11.11,71.28,336.6,1.212,15,14.73,14.14,15.56,11.85,0,NA,4
5,"MOVI0005.avi",2024-06-10,"timepoint_4","LHT",1899-12-31 11:29:29,"entrance_pollen",1,"yes",1620,3,"Control",3600,1,1,1,2024-06-10 11:29:29,130194,13.69,13.91,11.11,71.28,336.6,1.212,15,14.73,14.14,15.56,11.85,0,NA,4
5,"MOVI0005.avi",2024-06-10,"timepoint_4","LHT",1899-12-31 11:30:20,"exit",0,"NA",1671,3,"Control",3600,NA,1,0,2024-06-10 11:30:20,130194,13.69,13.91,11.11,71.28,336.6,1.212,15,14.73,14.14,15.56,11.85,0,NA,4
5,"MOVI0005.avi",2024-06-10,"timepoint_4","LHT",1899-12-31 11:31:31,"exit",0,"NA",1742,3,"Control",3600,NA,1,0,2024-06-10 11:31:31,130194,13.69,13.91,11.11,71.28,336.6,1.212,15,14.73,14.14,15.56,11.85,0,NA,4
5,"MOVI0005.avi",2024-06-10,"timepoint_4","LHT",1899-12-31 11:31:34,"entrance_pollen",1,"yes",1745,3,"Control",3600,1,1,1,2024-06-10 11:31:34,130194,13.69,13.91,11.11,71.28,336.6,1.212,15,14.73,14.14,15.56,11.85,0,NA,4
5,"MOVI0005.avi",2024-06-10,"timepoint_4","LHT",1899-12-31 11:31:44,"entrance_pollen",1,"yes",1755,3,"Control",3600,1,1,1,2024-06-10 11:31:44,130194,13.69,13.91,11.11,71.28,336.6,1.212,15,14.73,14.14,15.56,11.85,0,NA,4
5,"MOVI0005.avi",2024-06-10,"timepoint_4","LHT",1899-12-31 11:31:51,"entrance_none",1,"no",1762,3,"Control",3600,0,1,1,2024-06-10 11:31:51,130194,13.69,13.91,11.11,71.28,336.6,1.212,15,14.73,14.14,15.56,11.85,0,NA,4
5,"MOVI0006.avi",2024-06-10,"timepoint_4","LHT",1899-12-31 11:32:28,"entrance_pollen",1,"yes",1799,3,"Control",3600,1,1,1,2024-06-10 11:32:28,130194,13.69,13.91,11.11,71.28,336.6,1.212,15,14.73,14.14,15.56,11.85,0,NA,4
5,"MOVI0006.avi",2024-06-10,"timepoint_4","LHT",1899-12-31 11:33:25,"entrance_none",1,"no",1856,3,"Control",3600,0,1,1,2024-06-10 11:33:25,130194,13.69,13.91,11.11,71.28,336.6,1.212,15,14.73,14.14,15.56,11.85,0,NA,4
5,"MOVI0006.avi",2024-06-10,"timepoint_4","LHT",1899-12-31 11:33:31,"exit",0,"NA",1862,3,"Control",3600,NA,1,0,2024-06-10 11:33:31,130194,13.69,13.91,11.11,71.28,336.6,1.212,15,14.73,14.14,15.56,11.85,0,NA,4
5,"MOVI0006.avi",2024-06-10,"timepoint_4","LHT",1899-12-31 11:33:56,"entrance_pollen",1,"yes",1887,3,"Control",3600,1,1,1,2024-06-10 11:33:56,130194,13.69,13.91,11.11,71.28,336.6,1.212,15,14.73,14.14,15.56,11.85,0,NA,4
5,"MOVI0006.avi",2024-06-10,"timepoint_4","LHT",1899-12-31 11:33:58,"entrance_pollen",1,"yes",1889,3,"Control",3600,1,1,1,2024-06-10 11:33:58,130194,13.69,13.91,11.11,71.28,336.6,1.212,15,14.73,14.14,15.56,11.85,0,NA,4
5,"MOVI0006.avi",2024-06-10,"timepoint_4","LHT",1899-12-31 11:34:06,"exit",0,"NA",1897,3,"Control",3600,NA,1,0,2024-06-10 11:34:06,130194,13.69,13.91,11.11,71.28,336.6,1.212,15,14.73,14.14,15.56,11.85,0,NA,4
5,"MOVI0006.avi",2024-06-10,"timepoint_4","LHT",1899-12-31 11:34:21,"entrance_pollen",1,"yes",1912,3,"Control",3600,1,1,1,2024-06-10 11:34:21,130194,13.69,13.91,11.11,71.28,336.6,1.212,15,14.73,14.14,15.56,11.85,0,NA,4
5,"MOVI0006.avi",2024-06-10,"timepoint_4","LHT",1899-12-31 11:34:38,"entrance_pollen",1,"yes",1929,3,"Control",3600,1,1,1,2024-06-10 11:34:38,130194,13.69,13.91,11.11,71.28,336.6,1.212,15,14.73,14.14,15.56,11.85,0,NA,4
5,"MOVI0006.avi",2024-06-10,"timepoint_4","LHT",1899-12-31 11:34:41,"exit",0,"NA",1932,3,"Control",3600,NA,1,0,2024-06-10 11:34:41,130194,13.69,13.91,11.11,71.28,336.6,1.212,15,14.73,14.14,15.56,11.85,0,NA,4
5,"MOVI0006.avi",2024-06-10,"timepoint_4","LHT",1899-12-31 11:34:49,"entrance_pollen",1,"yes",1940,3,"Control",3600,1,1,1,2024-06-10 11:34:49,130194,13.69,13.91,11.11,71.28,336.6,1.212,15,14.73,14.14,15.56,11.85,0,NA,4
5,"MOVI0006.avi",2024-06-10,"timepoint_4","LHT",1899-12-31 11:34:53,"entrance_none",1,"no",1944,3,"Control",3600,0,1,1,2024-06-10 11:34:53,130194,13.69,13.91,11.11,71.28,336.6,1.212,15,14.73,14.14,15.56,11.85,0,NA,4
5,"MOVI0006.avi",2024-06-10,"timepoint_4","LHT",1899-12-31 11:35:04,"entrance_none",1,"no",1955,3,"Control",3600,0,1,1,2024-06-10 11:35:04,130194,13.69,13.91,11.11,71.28,336.6,1.212,15,14.73,14.14,15.56,11.85,0,NA,4
5,"MOVI0006.avi",2024-06-10,"timepoint_4","LHT",1899-12-31 11:35:24,"entrance_pollen",1,"yes",1975,3,"Control",3600,1,1,1,2024-06-10 11:35:24,130194,13.69,13.91,11.11,71.28,336.6,1.212,15,14.73,14.14,15.56,11.85,0,NA,4
5,"MOVI0006.avi",2024-06-10,"timepoint_4","LHT",1899-12-31 11:35:29,"exit",0,"NA",1980,3,"Control",3600,NA,1,0,2024-06-10 11:35:29,130194,13.69,13.91,11.11,71.28,336.6,1.212,15,14.73,14.14,15.56,11.85,0,NA,4
5,"MOVI0006.avi",2024-06-10,"timepoint_4","LHT",1899-12-31 11:35:30,"exit",0,"NA",1981,3,"Control",3600,NA,1,0,2024-06-10 11:35:30,130194,13.69,13.91,11.11,71.28,336.6,1.212,15,14.73,14.14,15.56,11.85,0,NA,4
5,"MOVI0006.avi",2024-06-10,"timepoint_4","LHT",1899-12-31 11:35:31,"entrance_pollen",1,"yes",1982,3,"Control",3600,1,1,1,2024-06-10 11:35:31,130194,13.69,13.91,11.11,71.28,336.6,1.212,15,14.73,14.14,15.56,11.85,0,NA,4
5,"MOVI0006.avi",2024-06-10,"timepoint_4","LHT",1899-12-31 11:35:55,"exit",0,"NA",2006,3,"Control",3600,NA,1,0,2024-06-10 11:35:55,130194,13.69,13.91,11.11,71.28,336.6,1.212,15,14.73,14.14,15.56,11.85,0,NA,4
5,"MOVI0006.avi",2024-06-10,"timepoint_4","LHT",1899-12-31 11:36:09,"entrance_none",1,"no",2020,3,"Control",3600,0,1,1,2024-06-10 11:36:09,130194,13.69,13.91,11.11,71.28,336.6,1.212,15,14.73,14.14,15.56,11.85,0,NA,4
5,"MOVI0006.avi",2024-06-10,"timepoint_4","LHT",1899-12-31 11:36:35,"exit",0,"NA",2046,3,"Control",3600,NA,1,0,2024-06-10 11:36:35,130194,13.69,13.91,11.11,71.28,336.6,1.212,15,14.73,14.14,15.56,11.85,0,NA,4
5,"MOVI0006.avi",2024-06-10,"timepoint_4","LHT",1899-12-31 11:36:37,"exit",0,"NA",2048,3,"Control",3600,NA,1,0,2024-06-10 11:36:37,130194,13.69,13.91,11.11,71.28,336.6,1.212,15,14.73,14.14,15.56,11.85,0,NA,4
5,"MOVI0006.avi",2024-06-10,"timepoint_4","LHT",1899-12-31 11:36:38,"exit",0,"NA",2049,3,"Control",3600,NA,1,0,2024-06-10 11:36:38,130194,13.69,13.91,11.11,71.28,336.6,1.212,15,14.73,14.14,15.56,11.85,0,NA,4
5,"MOVI0006.avi",2024-06-10,"timepoint_4","LHT",1899-12-31 11:36:55,"entrance_pollen",1,"yes",2066,3,"Control",3600,1,1,1,2024-06-10 11:36:55,130194,13.69,13.91,11.11,71.28,336.6,1.212,15,14.73,14.14,15.56,11.85,0,NA,4
5,"MOVI0007.avi",2024-06-10,"timepoint_4","LHT",1899-12-31 11:37:12,"exit",0,"NA",2083,3,"Control",3600,NA,1,0,2024-06-10 11:37:12,130194,13.69,13.91,11.11,71.28,336.6,1.212,15,14.73,14.14,15.56,11.85,0,NA,4
5,"MOVI0007.avi",2024-06-10,"timepoint_4","LHT",1899-12-31 11:37:23,"entrance_pollen",1,"yes",2094,3,"Control",3600,1,1,1,2024-06-10 11:37:23,130194,13.69,13.91,11.11,71.28,336.6,1.212,15,14.73,14.14,15.56,11.85,0,NA,4
5,"MOVI0007.avi",2024-06-10,"timepoint_4","LHT",1899-12-31 11:37:24,"entrance_none",1,"no",2095,3,"Control",3600,0,1,1,2024-06-10 11:37:24,130194,13.69,13.91,11.11,71.28,336.6,1.212,15,14.73,14.14,15.56,11.85,0,NA,4
5,"MOVI0007.avi",2024-06-10,"timepoint_4","LHT",1899-12-31 11:37:51,"exit",0,"NA",2122,3,"Control",3600,NA,1,0,2024-06-10 11:37:51,130194,13.69,13.91,11.11,71.28,336.6,1.212,15,14.73,14.14,15.56,11.85,0,NA,4
5,"MOVI0007.avi",2024-06-10,"timepoint_4","LHT",1899-12-31 11:38:16,"entrance_pollen",1,"yes",2147,3,"Control",3600,1,1,1,2024-06-10 11:38:16,130194,13.69,13.91,11.11,71.28,336.6,1.212,15,14.73,14.14,15.56,11.85,0,NA,4
5,"MOVI0007.avi",2024-06-10,"timepoint_4","LHT",1899-12-31 11:38:49,"exit",0,"NA",2180,3,"Control",3600,NA,1,0,2024-06-10 11:38:49,130194,13.69,13.91,11.11,71.28,336.6,1.212,15,14.73,14.14,15.56,11.85,0,NA,4
5,"MOVI0007.avi",2024-06-10,"timepoint_4","LHT",1899-12-31 11:39:31,"entrance_none",1,"no",2222,3,"Control",3600,0,1,1,2024-06-10 11:39:31,130194,13.69,13.91,11.11,71.28,336.6,1.212,15,14.73,14.14,15.56,11.85,0,NA,4
5,"MOVI0007.avi",2024-06-10,"timepoint_4","LHT",1899-12-31 11:39:36,"exit",0,"NA",2227,3,"Control",3600,NA,1,0,2024-06-10 11:39:36,130194,13.69,13.91,11.11,71.28,336.6,1.212,15,14.73,14.14,15.56,11.85,0,NA,4
5,"MOVI0007.avi",2024-06-10,"timepoint_4","LHT",1899-12-31 11:40:01,"entrance_pollen",1,"yes",2252,3,"Control",3600,1,1,1,2024-06-10 11:40:01,130194,13.69,13.91,11.11,71.28,336.6,1.212,15,14.73,14.14,15.56,11.85,0,NA,4
5,"MOVI0007.avi",2024-06-10,"timepoint_4","LHT",1899-12-31 11:40:09,"exit",0,"NA",2260,3,"Control",3600,NA,1,0,2024-06-10 11:40:09,130194,13.69,13.91,11.11,71.28,336.6,1.212,15,14.73,14.14,15.56,11.85,0,NA,4
5,"MOVI0007.avi",2024-06-10,"timepoint_4","LHT",1899-12-31 11:40:25,"entrance_none",1,"no",2276,3,"Control",3600,0,1,1,2024-06-10 11:40:25,130194,13.69,13.91,11.11,71.28,336.6,1.212,15,14.73,14.14,15.56,11.85,0,NA,4
5,"MOVI0007.avi",2024-06-10,"timepoint_4","LHT",1899-12-31 11:41:31,"exit",0,"NA",2342,3,"Control",3600,NA,1,0,2024-06-10 11:41:31,130194,13.69,13.91,11.11,71.28,336.6,1.212,15,14.73,14.14,15.56,11.85,0,NA,4
5,"MOVI0008.avi",2024-06-10,"timepoint_4","LHT",1899-12-31 11:42:16,"exit",0,"NA",2387,3,"Control",3600,NA,1,0,2024-06-10 11:42:16,130194,13.69,13.91,11.11,71.28,336.6,1.212,15,14.73,14.14,15.56,11.85,0,NA,4
5,"MOVI0008.avi",2024-06-10,"timepoint_4","LHT",1899-12-31 11:42:42,"entrance_pollen",1,"yes",2413,3,"Control",3600,1,1,1,2024-06-10 11:42:42,130194,13.69,13.91,11.11,71.28,336.6,1.212,15,14.73,14.14,15.56,11.85,0,NA,4
5,"MOVI0008.avi",2024-06-10,"timepoint_4","LHT",1899-12-31 11:44:24,"exit",0,"NA",2515,3,"Control",3600,NA,1,0,2024-06-10 11:44:24,130194,13.69,13.91,11.11,71.28,336.6,1.212,15,14.73,14.14,15.56,11.85,0,NA,4
5,"MOVI0008.avi",2024-06-10,"timepoint_4","LHT",1899-12-31 11:44:51,"exit",0,"NA",2542,3,"Control",3600,NA,1,0,2024-06-10 11:44:51,130194,13.69,13.91,11.11,71.28,336.6,1.212,15,14.73,14.14,15.56,11.85,0,NA,4
5,"MOVI0008.avi",2024-06-10,"timepoint_4","LHT",1899-12-31 11:44:52,"entrance_pollen",1,"yes",2543,3,"Control",3600,1,1,1,2024-06-10 11:44:52,130194,13.69,13.91,11.11,71.28,336.6,1.212,15,14.73,14.14,15.56,11.85,0,NA,4
5,"MOVI0008.avi",2024-06-10,"timepoint_4","LHT",1899-12-31 11:45:01,"exit",0,"NA",2552,3,"Control",3600,NA,1,0,2024-06-10 11:45:01,130194,13.69,13.91,11.11,71.28,336.6,1.212,15,14.73,14.14,15.56,11.85,0,NA,4
5,"MOVI0008.avi",2024-06-10,"timepoint_4","LHT",1899-12-31 11:45:02,"entrance_pollen",1,"yes",2553,3,"Control",3600,1,1,1,2024-06-10 11:45:02,130194,13.69,13.91,11.11,71.28,336.6,1.212,15,14.73,14.14,15.56,11.85,0,NA,4
5,"MOVI0008.avi",2024-06-10,"timepoint_4","LHT",1899-12-31 11:45:18,"entrance_none",1,"no",2569,3,"Control",3600,0,1,1,2024-06-10 11:45:18,130194,13.69,13.91,11.11,71.28,336.6,1.212,15,14.73,14.14,15.56,11.85,0,NA,4
5,"MOVI0008.avi",2024-06-10,"timepoint_4","LHT",1899-12-31 11:46:41,"entrance_pollen",1,"yes",2652,3,"Control",3600,1,1,1,2024-06-10 11:46:41,130194,13.69,13.91,11.11,71.28,336.6,1.212,15,14.73,14.14,15.56,11.85,0,NA,4
5,"MOVI0008.avi",2024-06-10,"timepoint_4","LHT",1899-12-31 11:47:00,"exit",0,"NA",2671,3,"Control",3600,NA,1,0,2024-06-10 11:47:00,130194,13.69,13.91,11.11,71.28,336.6,1.212,15,14.73,14.14,15.56,11.85,0,NA,4
5,"MOVI0009.avi",2024-06-10,"timepoint_4","LHT",1899-12-31 11:47:46,"entrance_pollen",1,"yes",2717,3,"Control",3600,1,1,1,2024-06-10 11:47:46,130194,13.69,13.91,11.11,71.28,336.6,1.212,15,14.73,14.14,15.56,11.85,0,NA,4
5,"MOVI0009.avi",2024-06-10,"timepoint_4","LHT",1899-12-31 11:47:57,"exit",0,"NA",2728,3,"Control",3600,NA,1,0,2024-06-10 11:47:57,130194,13.69,13.91,11.11,71.28,336.6,1.212,15,14.73,14.14,15.56,11.85,0,NA,4
5,"MOVI0009.avi",2024-06-10,"timepoint_4","LHT",1899-12-31 11:48:30,"entrance_none",1,"no",2761,3,"Control",3600,0,1,1,2024-06-10 11:48:30,130194,13.69,13.91,11.11,71.28,336.6,1.212,15,14.73,14.14,15.56,11.85,0,NA,4
5,"MOVI0009.avi",2024-06-10,"timepoint_4","LHT",1899-12-31 11:48:31,"exit",0,"NA",2762,3,"Control",3600,NA,1,0,2024-06-10 11:48:31,130194,13.69,13.91,11.11,71.28,336.6,1.212,15,14.73,14.14,15.56,11.85,0,NA,4
5,"MOVI0009.avi",2024-06-10,"timepoint_4","LHT",1899-12-31 11:49:09,"exit",0,"NA",2800,3,"Control",3600,NA,1,0,2024-06-10 11:49:09,130194,13.69,13.91,11.11,71.28,336.6,1.212,15,14.73,14.14,15.56,11.85,0,NA,4
5,"MOVI0009.avi",2024-06-10,"timepoint_4","LHT",1899-12-31 11:49:46,"exit",0,"NA",2837,3,"Control",3600,NA,1,0,2024-06-10 11:49:46,130194,13.69,13.91,11.11,71.28,336.6,1.212,15,14.73,14.14,15.56,11.85,0,NA,4
5,"MOVI0009.avi",2024-06-10,"timepoint_4","LHT",1899-12-31 11:50:44,"entrance_pollen",1,"yes",2895,3,"Control",3600,1,1,1,2024-06-10 11:50:44,130194,13.69,13.91,11.11,71.28,336.6,1.212,15,14.73,14.14,15.56,11.85,0,NA,4
5,"MOVI0009.avi",2024-06-10,"timepoint_4","LHT",1899-12-31 11:51:35,"entrance_none",1,"no",2946,3,"Control",3600,0,1,1,2024-06-10 11:51:35,130194,13.69,13.91,11.11,71.28,336.6,1.212,15,14.73,14.14,15.56,11.85,0,NA,4
5,"MOVI0010.avi",2024-06-10,"timepoint_4","LHT",1899-12-31 11:52:17,"exit",0,"NA",2988,3,"Control",3600,NA,1,0,2024-06-10 11:52:17,130194,13.69,13.91,11.11,71.28,336.6,1.212,15,14.73,14.14,15.56,11.85,0,NA,4
5,"MOVI0010.avi",2024-06-10,"timepoint_4","LHT",1899-12-31 11:53:02,"exit",0,"NA",3033,3,"Control",3600,NA,1,0,2024-06-10 11:53:02,130194,13.69,13.91,11.11,71.28,336.6,1.212,15,14.73,14.14,15.56,11.85,0,NA,4
5,"MOVI0010.avi",2024-06-10,"timepoint_4","LHT",1899-12-31 11:53:57,"exit",0,"NA",3088,3,"Control",3600,NA,1,0,2024-06-10 11:53:57,130194,13.69,13.91,11.11,71.28,336.6,1.212,15,14.73,14.14,15.56,11.85,0,NA,4
5,"MOVI0010.avi",2024-06-10,"timepoint_4","LHT",1899-12-31 11:55:09,"exit",0,"NA",3160,3,"Control",3600,NA,1,0,2024-06-10 11:55:09,130194,13.69,13.91,11.11,71.28,336.6,1.212,15,14.73,14.14,15.56,11.85,0,NA,4
5,"MOVI0010.avi",2024-06-10,"timepoint_4","LHT",1899-12-31 11:55:21,"exit",0,"NA",3172,3,"Control",3600,NA,1,0,2024-06-10 11:55:21,130194,13.69,13.91,11.11,71.28,336.6,1.212,15,14.73,14.14,15.56,11.85,0,NA,4
5,"MOVI0010.avi",2024-06-10,"timepoint_4","LHT",1899-12-31 11:55:48,"exit",0,"NA",3199,3,"Control",3600,NA,1,0,2024-06-10 11:55:48,130194,13.69,13.91,11.11,71.28,336.6,1.212,15,14.73,14.14,15.56,11.85,0,NA,4
5,"MOVI0011.avi",2024-06-10,"timepoint_4","LHT",1899-12-31 11:58:30,"exit",0,"NA",3361,3,"Control",3600,NA,1,0,2024-06-10 11:58:30,130194,13.69,13.91,11.11,71.28,336.6,1.212,15,14.73,14.14,15.56,11.85,0,NA,4
5,"MOVI0011.avi",2024-06-10,"timepoint_4","LHT",1899-12-31 11:59:40,"exit",0,"NA",3431,3,"Control",3600,NA,1,0,2024-06-10 11:59:40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
6,"SUNP0001.AVI",2024-06-10,"timepoint_4","LHT",1899-12-31 10:50:18,"entrance_none",1,"no",0,8,"Prothio",3600,0,1,1,2024-06-10 10:50:18,130193,13.72,12.48,10.58,74.79,314.9,1.134,14.52,14.45,14.06,30.25,10.84,0,NA,4
6,"SUNP0001.AVI",2024-06-10,"timepoint_4","LHT",1899-12-31 10:50:35,"exit",0,"NA",17,8,"Prothio",3600,NA,1,0,2024-06-10 10:50:35,130193,13.72,12.48,10.58,74.79,314.9,1.134,14.52,14.45,14.06,30.25,10.84,0,NA,4
6,"SUNP0001.AVI",2024-06-10,"timepoint_4","LHT",1899-12-31 10:51:23,"entrance_pollen",1,"yes",65,8,"Prothio",3600,1,1,1,2024-06-10 10:51:23,130193,13.72,12.48,10.58,74.79,314.9,1.134,14.52,14.45,14.06,30.25,10.84,0,NA,4
6,"SUNP0001.AVI",2024-06-10,"timepoint_4","LHT",1899-12-31 10:51:24,"entrance_none",1,"no",66,8,"Prothio",3600,0,1,1,2024-06-10 10:51:24,130193,13.72,12.48,10.58,74.79,314.9,1.134,14.52,14.45,14.06,30.25,10.84,0,NA,4
6,"SUNP0001.AVI",2024-06-10,"timepoint_4","LHT",1899-12-31 10:52:48,"entrance_none",1,"no",150,8,"Prothio",3600,0,1,1,2024-06-10 10:52:48,130193,13.72,12.48,10.58,74.79,314.9,1.134,14.52,14.45,14.06,30.25,10.84,0,NA,4
6,"SUNP0001.AVI",2024-06-10,"timepoint_4","LHT",1899-12-31 10:54:32,"entrance_none",1,"no",254,8,"Prothio",3600,0,1,1,2024-06-10 10:54:32,130193,13.72,12.48,10.58,74.79,314.9,1.134,14.52,14.45,14.06,30.25,10.84,0,NA,4
6,"SUNP0001.AVI",2024-06-10,"timepoint_4","LHT",1899-12-31 10:55:32,"exit",0,"NA",314,8,"Prothio",3600,NA,1,0,2024-06-10 10:55:32,130193,13.72,12.48,10.58,74.79,314.9,1.134,14.52,14.45,14.06,30.25,10.84,0,NA,4
6,"SUNP0001.AVI",2024-06-10,"timepoint_4","LHT",1899-12-31 10:55:50,"exit",0,"NA",332,8,"Prothio",3600,NA,1,0,2024-06-10 10:55:50,130193,13.72,12.48,10.58,74.79,314.9,1.134,14.52,14.45,14.06,30.25,10.84,0,NA,4
6,"SUNP0001.AVI",2024-06-10,"timepoint_4","LHT",1899-12-31 10:56:20,"entrance_pollen",1,"yes",362,8,"Prothio",3600,1,1,1,2024-06-10 10:56:20,130193,13.72,12.48,10.58,74.79,314.9,1.134,14.52,14.45,14.06,30.25,10.84,0,NA,4
6,"SUNP0001.AVI",2024-06-10,"timepoint_4","LHT",1899-12-31 10:56:42,"entrance_pollen",1,"yes",384,8,"Prothio",3600,1,1,1,2024-06-10 10:56:42,130193,13.72,12.48,10.58,74.79,314.9,1.134,14.52,14.45,14.06,30.25,10.84,0,NA,4
6,"SUNP0001.AVI",2024-06-10,"timepoint_4","LHT",1899-12-31 10:57:00,"exit",0,"NA",402,8,"Prothio",3600,NA,1,0,2024-06-10 10:57:00,130193,13.72,12.48,10.58,74.79,314.9,1.134,14.52,14.45,14.06,30.25,10.84,0,NA,4
6,"SUNP0001.AVI",2024-06-10,"timepoint_4","LHT",1899-12-31 10:57:12,"exit",0,"NA",414,8,"Prothio",3600,NA,1,0,2024-06-10 10:57:12,130193,13.72,12.48,10.58,74.79,314.9,1.134,14.52,14.45,14.06,30.25,10.84,0,NA,4
